Image Sticker,Slice Index,Model,IoU,Dice
lung_086,218,EfficientSAM (VIT-small),0.2686567164179104,0.4235294117647059
lung_086,219,EfficientSAM (VIT-tiny),0.217391304347826,0.3571428571428571
lung_086,219,EfficientSAM (VIT-small),0.3454545454545454,0.5135135135135135
lung_015,149,EfficientSAM (VIT-tiny),0.0158730158730158,0.03125
lung_015,149,EfficientSAM (VIT-small),0.1698113207547169,0.2903225806451613
lung_015,150,EfficientSAM (VIT-tiny),0.2,0.3333333333333333
lung_015,150,EfficientSAM (VIT-small),0.2928571428571428,0.4530386740331492
lung_015,151,EfficientSAM (VIT-tiny),0.2831325301204819,0.4413145539906103
lung_015,151,EfficientSAM (VIT-small),0.4144736842105263,0.586046511627907
lung_015,152,EfficientSAM (VIT-tiny),0.3512396694214876,0.5198776758409785
lung_015,152,EfficientSAM (VIT-small),0.3601895734597156,0.5296167247386759
lung_015,153,EfficientSAM (VIT-tiny),0.4761904761904761,0.6451612903225806
lung_015,153,EfficientSAM (VIT-small),0.3835125448028674,0.5544041450777202
lung_015,154,EfficientSAM (VIT-tiny),0.4921875,0.6596858638743456
lung_015,154,EfficientSAM (VIT-small),0.4514767932489451,0.622093023255814
lung_015,155,EfficientSAM (VIT-tiny),0.3009259259259259,0.4626334519572954
lung_015,155,EfficientSAM (VIT-small),0.3160621761658031,0.4803149606299212
lung_015,156,EfficientSAM (VIT-tiny),0.2307692307692307,0.375
lung_015,156,EfficientSAM (VIT-small),0.3544303797468354,0.5233644859813084
lung_015,157,EfficientSAM (VIT-tiny),0.0992907801418439,0.1806451612903225
lung_015,157,EfficientSAM (VIT-small),0.3053435114503817,0.4678362573099415
lung_015,158,EfficientSAM (VIT-tiny),0.0583333333333333,0.1102362204724409
lung_015,158,EfficientSAM (VIT-small),0.2,0.3333333333333333
lung_015,159,EfficientSAM (VIT-tiny),0.0319148936170212,0.0618556701030927
lung_015,159,EfficientSAM (VIT-small),0.180722891566265,0.3061224489795918
lung_022,211,EfficientSAM (VIT-tiny),0.4057142857142857,0.5772357723577236
lung_022,211,EfficientSAM (VIT-small),0.3218390804597701,0.4869565217391304
lung_022,212,EfficientSAM (VIT-tiny),0.4690553745928338,0.6385809312638581
lung_022,212,EfficientSAM (VIT-small),0.4410876132930513,0.6121593291404612
lung_022,213,EfficientSAM (VIT-tiny),0.5146666666666667,0.6795774647887324
lung_022,213,EfficientSAM (VIT-small),0.4654731457800511,0.6352530541012217
lung_022,214,EfficientSAM (VIT-tiny),0.2650334075723831,0.4190140845070422
lung_022,214,EfficientSAM (VIT-small),0.2359767891682785,0.3818466353677621
lung_022,215,EfficientSAM (VIT-tiny),0.3098591549295774,0.4731182795698925
lung_022,215,EfficientSAM (VIT-small),0.2121212121212121,0.35
lung_022,216,EfficientSAM (VIT-tiny),0.352112676056338,0.5208333333333334
lung_022,216,EfficientSAM (VIT-small),0.2958963282937365,0.4566666666666666
lung_022,217,EfficientSAM (VIT-tiny),0.3185840707964602,0.4832214765100671
lung_022,217,EfficientSAM (VIT-small),0.302803738317757,0.4648493543758967
lung_022,218,EfficientSAM (VIT-tiny),0.4166666666666667,0.5882352941176471
lung_022,218,EfficientSAM (VIT-small),0.4568807339449541,0.6272040302267002
lung_022,219,EfficientSAM (VIT-tiny),0.4215686274509804,0.593103448275862
lung_022,219,EfficientSAM (VIT-small),0.4147465437788018,0.5863192182410424
lung_022,220,EfficientSAM (VIT-tiny),0.4128166915052161,0.5843881856540084
lung_022,220,EfficientSAM (VIT-small),0.4220430107526882,0.5935727788279773
lung_022,221,EfficientSAM (VIT-tiny),0.4351648351648352,0.6064318529862175
lung_022,221,EfficientSAM (VIT-small),0.4402985074626865,0.6113989637305699
lung_022,222,EfficientSAM (VIT-tiny),0.5442359249329759,0.7048611111111112
lung_022,222,EfficientSAM (VIT-small),0.4685666387259011,0.6381278538812786
lung_022,223,EfficientSAM (VIT-tiny),0.5313807531380753,0.6939890710382514
lung_022,223,EfficientSAM (VIT-small),0.4574468085106383,0.6277372262773723
lung_022,224,EfficientSAM (VIT-tiny),0.5710227272727273,0.7269439421338155
lung_022,224,EfficientSAM (VIT-small),0.4665513264129181,0.6362563900904443
lung_022,225,EfficientSAM (VIT-tiny),0.5201298701298701,0.6843229389149936
lung_022,225,EfficientSAM (VIT-small),0.4425363276089828,0.6135531135531136
lung_022,226,EfficientSAM (VIT-tiny),0.516175413371675,0.680891417733523
lung_022,226,EfficientSAM (VIT-small),0.5092460881934566,0.6748350612629594
lung_022,227,EfficientSAM (VIT-tiny),0.6529379461834157,0.7900332225913621
lung_022,227,EfficientSAM (VIT-small),0.533826037521319,0.6960711638250556
lung_022,228,EfficientSAM (VIT-tiny),0.6140609636184857,0.7608894303990252
lung_022,228,EfficientSAM (VIT-small),0.5226666666666666,0.6865148861646234
lung_022,229,EfficientSAM (VIT-tiny),0.6535008976660682,0.7904451682953312
lung_022,229,EfficientSAM (VIT-small),0.5982808022922637,0.7486554320544998
lung_022,230,EfficientSAM (VIT-tiny),0.6687643020594966,0.8015083990401097
lung_022,230,EfficientSAM (VIT-small),0.5381190873678353,0.6997105643994211
lung_022,231,EfficientSAM (VIT-tiny),0.6266981689308919,0.7705156136528686
lung_022,231,EfficientSAM (VIT-small),0.5779183438757907,0.7325072886297376
lung_022,232,EfficientSAM (VIT-tiny),0.593166043780032,0.7446380697050938
lung_022,232,EfficientSAM (VIT-small),0.5644908616187989,0.7216288384512684
lung_022,233,EfficientSAM (VIT-tiny),0.6411245865490628,0.7813234800134363
lung_022,233,EfficientSAM (VIT-small),0.6131664853101197,0.7602023608768972
lung_022,234,EfficientSAM (VIT-tiny),0.5843537414965987,0.7376556462000858
lung_022,234,EfficientSAM (VIT-small),0.6042496679946879,0.7533112582781457
lung_022,235,EfficientSAM (VIT-tiny),0.6346801346801347,0.776519052523172
lung_022,235,EfficientSAM (VIT-small),0.657397107897664,0.7932885906040269
lung_022,236,EfficientSAM (VIT-tiny),0.5896007428040855,0.741822429906542
lung_022,236,EfficientSAM (VIT-small),0.5393996247654784,0.7007921998781231
lung_022,237,EfficientSAM (VIT-tiny),0.5024727992087042,0.6688610928242265
lung_022,237,EfficientSAM (VIT-small),0.429706390328152,0.6011113795602803
lung_022,238,EfficientSAM (VIT-tiny),0.5387275242047026,0.7002247191011236
lung_022,238,EfficientSAM (VIT-small),0.4133941093969144,0.58496650955098
lung_022,239,EfficientSAM (VIT-tiny),0.5215613382899629,0.6855607134131444
lung_022,239,EfficientSAM (VIT-small),0.5186131386861313,0.6830088920932468
lung_022,240,EfficientSAM (VIT-tiny),0.519970685232686,0.6841851494696239
lung_022,240,EfficientSAM (VIT-small),0.4797794117647059,0.6484472049689441
lung_022,241,EfficientSAM (VIT-tiny),0.536205316223648,0.698090692124105
lung_022,241,EfficientSAM (VIT-small),0.5274208712002507,0.6906032006565449
lung_022,242,EfficientSAM (VIT-tiny),0.5286001724633516,0.6916133884919142
lung_022,242,EfficientSAM (VIT-small),0.4947429906542056,0.661977334896444
lung_022,243,EfficientSAM (VIT-tiny),0.5479700025859839,0.7079852990310725
lung_022,243,EfficientSAM (VIT-small),0.5354248366013072,0.6974289119700323
lung_022,244,EfficientSAM (VIT-tiny),0.6059202059202059,0.7546081102740824
lung_022,244,EfficientSAM (VIT-small),0.6259298618490967,0.7699346405228759
lung_022,245,EfficientSAM (VIT-tiny),0.7019122609673791,0.8248512888301388
lung_022,245,EfficientSAM (VIT-small),0.6226826608505998,0.7674731182795699
lung_022,246,EfficientSAM (VIT-tiny),0.6079910589550154,0.7562119895742833
lung_022,246,EfficientSAM (VIT-small),0.5879465503136079,0.7405117636956895
lung_022,247,EfficientSAM (VIT-tiny),0.6606606606606606,0.7956600361663653
lung_022,247,EfficientSAM (VIT-small),0.6168122270742358,0.7629979743416611
lung_022,248,EfficientSAM (VIT-tiny),0.6949245541838135,0.8200064745872451
lung_022,248,EfficientSAM (VIT-small),0.6314215819516172,0.7740753082305898
lung_022,249,EfficientSAM (VIT-tiny),0.6314968814968815,0.7741318891366678
lung_022,249,EfficientSAM (VIT-small),0.6531942633637549,0.7902208201892744
lung_022,250,EfficientSAM (VIT-tiny),0.5997333333333333,0.7497916319386564
lung_022,250,EfficientSAM (VIT-small),0.6070763500931099,0.7555040556199305
lung_022,251,EfficientSAM (VIT-tiny),0.5927003438243851,0.7442710063101959
lung_022,251,EfficientSAM (VIT-small),0.6226263706873496,0.7674303609691775
lung_022,252,EfficientSAM (VIT-tiny),0.6219061166429587,0.766883002981933
lung_022,252,EfficientSAM (VIT-small),0.6163016357083448,0.7626072041166381
lung_022,253,EfficientSAM (VIT-tiny),0.5902649414664202,0.7423479271600155
lung_022,253,EfficientSAM (VIT-small),0.54193351631595,0.7029272151898734
lung_022,254,EfficientSAM (VIT-tiny),0.6261820330969267,0.7701253861530074
lung_022,254,EfficientSAM (VIT-small),0.6540508574807806,0.7908473364318913
lung_022,255,EfficientSAM (VIT-tiny),0.6475660639777469,0.7860881310146886
lung_022,255,EfficientSAM (VIT-small),0.6656320541760722,0.7992546162967983
lung_022,256,EfficientSAM (VIT-tiny),0.5661864637129654,0.7230128427629295
lung_022,256,EfficientSAM (VIT-small),0.5822147651006712,0.735949098621421
lung_022,257,EfficientSAM (VIT-tiny),0.6680537772087067,0.8009978890807906
lung_022,257,EfficientSAM (VIT-small),0.706802938358352,0.8282185628742516
lung_022,258,EfficientSAM (VIT-tiny),0.6675392670157068,0.8006279434850864
lung_022,258,EfficientSAM (VIT-small),0.7299297077321495,0.8438836612489307
lung_022,259,EfficientSAM (VIT-tiny),0.6984011627906976,0.8224219084296106
lung_022,259,EfficientSAM (VIT-small),0.7450980392156863,0.8539325842696629
lung_022,260,EfficientSAM (VIT-tiny),0.5226557583385777,0.6865054763380863
lung_022,260,EfficientSAM (VIT-small),0.602398232881035,0.7518708152816069
lung_022,261,EfficientSAM (VIT-tiny),0.6509129967776585,0.7885491216655823
lung_022,261,EfficientSAM (VIT-small),0.7459762071378586,0.8545090180360722
lung_022,262,EfficientSAM (VIT-tiny),0.6315034086831719,0.7741367934902134
lung_022,262,EfficientSAM (VIT-small),0.6830985915492958,0.8117154811715481
lung_022,263,EfficientSAM (VIT-tiny),0.6775907883082374,0.8078141499472017
lung_022,263,EfficientSAM (VIT-small),0.6971072036301759,0.821524064171123
lung_022,264,EfficientSAM (VIT-tiny),0.579394387001477,0.7336918400748188
lung_022,264,EfficientSAM (VIT-small),0.7195077813970322,0.8368764470637761
lung_022,265,EfficientSAM (VIT-tiny),0.6737190082644628,0.8050562907367174
lung_022,265,EfficientSAM (VIT-small),0.6854345165238678,0.813362381989833
lung_022,266,EfficientSAM (VIT-tiny),0.6487089576028052,0.7869296210363496
lung_022,266,EfficientSAM (VIT-small),0.6629732225300092,0.7973348139922265
lung_022,267,EfficientSAM (VIT-tiny),0.7264626113909337,0.8415619389587073
lung_022,267,EfficientSAM (VIT-small),0.6467505241090147,0.7854869509866327
lung_022,268,EfficientSAM (VIT-tiny),0.655280585569885,0.7917456306590861
lung_022,268,EfficientSAM (VIT-small),0.635806253832005,0.7773613193403298
lung_022,269,EfficientSAM (VIT-tiny),0.4713399050748448,0.6406947890818858
lung_022,269,EfficientSAM (VIT-small),0.5949098621420997,0.7460106382978723
lung_022,270,EfficientSAM (VIT-tiny),0.4798245614035087,0.6484884410195614
lung_022,270,EfficientSAM (VIT-small),0.5249278945199836,0.6884625776817076
lung_022,271,EfficientSAM (VIT-tiny),0.4688346883468834,0.6383763837638377
lung_022,271,EfficientSAM (VIT-small),0.4415841584158416,0.6126373626373627
lung_022,272,EfficientSAM (VIT-tiny),0.5215231788079471,0.6855277475516867
lung_022,272,EfficientSAM (VIT-small),0.4631966351209253,0.6331297161336688
lung_022,273,EfficientSAM (VIT-tiny),0.4807692307692308,0.6493506493506493
lung_022,273,EfficientSAM (VIT-small),0.4255549539794261,0.5970375996961641
lung_022,274,EfficientSAM (VIT-tiny),0.4554579673776662,0.6258620689655172
lung_022,274,EfficientSAM (VIT-small),0.4795221843003412,0.6482122260668973
lung_022,275,EfficientSAM (VIT-tiny),0.5309278350515464,0.6936026936026936
lung_022,275,EfficientSAM (VIT-small),0.592487597448618,0.744103248776146
lung_022,276,EfficientSAM (VIT-tiny),0.4368471035137702,0.6080634500991408
lung_022,276,EfficientSAM (VIT-small),0.4459459459459459,0.616822429906542
lung_022,277,EfficientSAM (VIT-tiny),0.3607924921793535,0.5302681992337165
lung_022,277,EfficientSAM (VIT-small),0.3336148648648648,0.5003166561114629
lung_022,278,EfficientSAM (VIT-tiny),0.0924369747899159,0.1692307692307692
lung_022,278,EfficientSAM (VIT-small),0.0802083333333333,0.1485053037608486
lung_022,279,EfficientSAM (VIT-tiny),0.0,0.0
lung_022,279,EfficientSAM (VIT-small),0.0047114252061248,0.0093786635404454
lung_045,105,EfficientSAM (VIT-tiny),0.3363636363636363,0.5034013605442177
lung_045,105,EfficientSAM (VIT-small),0.2592592592592592,0.4117647058823529
lung_045,106,EfficientSAM (VIT-tiny),0.4782608695652174,0.6470588235294118
lung_045,106,EfficientSAM (VIT-small),0.3521739130434783,0.5209003215434084
lung_045,107,EfficientSAM (VIT-tiny),0.5855263157894737,0.7385892116182573
lung_045,107,EfficientSAM (VIT-small),0.5842696629213483,0.7375886524822695
lung_045,108,EfficientSAM (VIT-tiny),0.5263157894736842,0.6896551724137931
lung_045,108,EfficientSAM (VIT-small),0.4347826086956521,0.6060606060606061
lung_045,109,EfficientSAM (VIT-tiny),0.4394812680115273,0.6106106106106106
lung_045,109,EfficientSAM (VIT-small),0.4521604938271605,0.6227417640807651
lung_045,110,EfficientSAM (VIT-tiny),0.5451612903225806,0.7056367432150313
lung_045,110,EfficientSAM (VIT-small),0.5301794453507341,0.6929637526652452
lung_045,111,EfficientSAM (VIT-tiny),0.5217932752179327,0.6857610474631751
lung_045,111,EfficientSAM (VIT-small),0.4816326530612245,0.650137741046832
lung_045,112,EfficientSAM (VIT-tiny),0.161605764282038,0.2782454585733274
lung_045,112,EfficientSAM (VIT-small),0.1169766046790641,0.2094522019334049
lung_045,113,EfficientSAM (VIT-tiny),0.4730679156908665,0.6422893481717011
lung_045,113,EfficientSAM (VIT-small),0.3797634691195795,0.5504761904761905
lung_045,114,EfficientSAM (VIT-tiny),0.492371705963939,0.6598513011152416
lung_045,114,EfficientSAM (VIT-small),0.3067846607669616,0.4695259593679458
lung_045,115,EfficientSAM (VIT-tiny),0.4779516358463727,0.6467757459095284
lung_045,115,EfficientSAM (VIT-small),0.394184168012924,0.5654692931633836
lung_045,116,EfficientSAM (VIT-tiny),0.4946070878274268,0.6618556701030928
lung_045,116,EfficientSAM (VIT-small),0.435593220338983,0.6068476977567887
lung_045,117,EfficientSAM (VIT-tiny),0.4932038834951456,0.6605981794538361
lung_045,117,EfficientSAM (VIT-small),0.4206349206349206,0.5921787709497207
lung_045,118,EfficientSAM (VIT-tiny),0.6051660516605166,0.7540229885057471
lung_045,118,EfficientSAM (VIT-small),0.3611111111111111,0.5306122448979592
lung_045,119,EfficientSAM (VIT-tiny),0.2746113989637305,0.4308943089430894
lung_045,119,EfficientSAM (VIT-small),0.2647058823529412,0.4186046511627907
lung_045,120,EfficientSAM (VIT-tiny),0.2298136645962732,0.3737373737373737
lung_045,120,EfficientSAM (VIT-small),0.2533333333333333,0.4042553191489361
lung_055,144,EfficientSAM (VIT-tiny),0.0181916915557969,0.0357333333333333
lung_055,144,EfficientSAM (VIT-small),0.0015787811809283,0.0031525851197982
lung_055,145,EfficientSAM (VIT-tiny),0.0694510739856801,0.1298817228297255
lung_055,145,EfficientSAM (VIT-small),0.0335911068148864,0.0649988309562777
lung_055,146,EfficientSAM (VIT-tiny),0.0547713156408808,0.1038543897216274
lung_055,146,EfficientSAM (VIT-small),0.0452300493891343,0.0865456354140761
lung_055,147,EfficientSAM (VIT-tiny),0.0829467939972714,0.1531872008062484
lung_055,147,EfficientSAM (VIT-small),0.104931506849315,0.1899330523183734
lung_055,148,EfficientSAM (VIT-tiny),0.1789264413518886,0.3035413153456998
lung_055,148,EfficientSAM (VIT-small),0.1825876662636034,0.3087934560327198
lung_055,149,EfficientSAM (VIT-tiny),0.2307303512762193,0.3749486652977413
lung_055,149,EfficientSAM (VIT-small),0.2576357466063348,0.4097144142118282
lung_055,150,EfficientSAM (VIT-tiny),0.2987562189054726,0.4600651216242099
lung_055,150,EfficientSAM (VIT-small),0.277896667685723,0.4349282296650718
lung_055,151,EfficientSAM (VIT-tiny),0.2923533289386948,0.4524356031624585
lung_055,151,EfficientSAM (VIT-small),0.2992036405005688,0.4605954465849387
lung_055,152,EfficientSAM (VIT-tiny),0.2506292700467458,0.4008050603795284
lung_055,152,EfficientSAM (VIT-small),0.3023715415019762,0.464339908952959
lung_055,153,EfficientSAM (VIT-tiny),0.2052167242040659,0.3405474220241884
lung_055,153,EfficientSAM (VIT-small),0.2322294022617124,0.3769255981645362
lung_055,154,EfficientSAM (VIT-tiny),0.4919224555735056,0.6594477531131565
lung_055,154,EfficientSAM (VIT-small),0.4932493249324932,0.6606389391199518
lung_055,155,EfficientSAM (VIT-tiny),0.4677574590952839,0.6373770491803279
lung_055,155,EfficientSAM (VIT-small),0.4133878385283597,0.5849602313810557
lung_055,156,EfficientSAM (VIT-tiny),0.2831024930747922,0.4412780656303972
lung_055,156,EfficientSAM (VIT-small),0.3440729483282674,0.5119855269109
lung_055,157,EfficientSAM (VIT-tiny),0.2944514501891551,0.454943984413054
lung_055,157,EfficientSAM (VIT-small),0.3881401617250674,0.5592233009708738
lung_055,158,EfficientSAM (VIT-tiny),0.4173708920187793,0.5889367340178867
lung_055,158,EfficientSAM (VIT-small),0.384653961885657,0.555595798623687
lung_055,159,EfficientSAM (VIT-tiny),0.2772635814889336,0.4341524889729048
lung_055,159,EfficientSAM (VIT-small),0.39209726443769,0.5633187772925764
lung_055,160,EfficientSAM (VIT-tiny),0.2819722650231124,0.4399038461538461
lung_055,160,EfficientSAM (VIT-small),0.3226890756302521,0.4879288437102922
lung_055,161,EfficientSAM (VIT-tiny),0.294021294021294,0.4544303797468354
lung_055,161,EfficientSAM (VIT-small),0.4194444444444444,0.5909980430528375
lung_055,162,EfficientSAM (VIT-tiny),0.2855731225296443,0.4442736356648731
lung_055,162,EfficientSAM (VIT-small),0.3185265438786565,0.4831552999178307
lung_055,163,EfficientSAM (VIT-tiny),0.3594994311717861,0.5288702928870292
lung_055,163,EfficientSAM (VIT-small),0.4188144329896907,0.5903723887375113
lung_055,164,EfficientSAM (VIT-tiny),0.4655172413793103,0.6352941176470588
lung_055,164,EfficientSAM (VIT-small),0.435506241331484,0.6067632850241546
lung_055,165,EfficientSAM (VIT-tiny),0.4097421203438395,0.5813008130081301
lung_055,165,EfficientSAM (VIT-small),0.3386075949367088,0.5059101654846335
lung_055,166,EfficientSAM (VIT-tiny),0.2863961813842482,0.4452690166975881
lung_055,166,EfficientSAM (VIT-small),0.299168975069252,0.4605543710021322
lung_055,167,EfficientSAM (VIT-tiny),0.1561461794019933,0.2701149425287356
lung_055,167,EfficientSAM (VIT-small),0.3259557344064386,0.4916540212443095
lung_055,168,EfficientSAM (VIT-tiny),0.1785173978819969,0.3029525032092426
lung_055,168,EfficientSAM (VIT-small),0.4436229205175601,0.614596670934699
lung_055,169,EfficientSAM (VIT-tiny),0.2463768115942029,0.3953488372093023
lung_055,169,EfficientSAM (VIT-small),0.2740384615384615,0.430188679245283
lung_055,170,EfficientSAM (VIT-tiny),0.3396226415094339,0.5070422535211268
lung_055,170,EfficientSAM (VIT-small),0.3250883392226148,0.4906666666666666
lung_055,171,EfficientSAM (VIT-tiny),0.3390804597701149,0.5064377682403434
lung_055,171,EfficientSAM (VIT-small),0.1781609195402299,0.3024390243902439
lung_055,172,EfficientSAM (VIT-tiny),0.136,0.2394366197183098
lung_055,172,EfficientSAM (VIT-small),0.2357723577235772,0.3815789473684211
lung_078,67,EfficientSAM (VIT-tiny),0.4059405940594059,0.5774647887323944
lung_078,67,EfficientSAM (VIT-small),0.3886255924170616,0.5597269624573379
lung_078,68,EfficientSAM (VIT-tiny),0.4558521560574948,0.6262341325811002
lung_078,68,EfficientSAM (VIT-small),0.4449152542372881,0.6158357771260997
lung_078,69,EfficientSAM (VIT-tiny),0.475765306122449,0.6447709593777009
lung_078,69,EfficientSAM (VIT-small),0.5089974293059126,0.6746166950596252
lung_078,70,EfficientSAM (VIT-tiny),0.5619834710743802,0.7195767195767195
lung_078,70,EfficientSAM (VIT-small),0.5213319458896982,0.6853625170998632
lung_078,71,EfficientSAM (VIT-tiny),0.5022026431718062,0.6686217008797654
lung_078,71,EfficientSAM (VIT-small),0.4846059113300492,0.6528411447532144
lung_078,72,EfficientSAM (VIT-tiny),0.2937269372693727,0.4540787221905305
lung_078,72,EfficientSAM (VIT-small),0.2994611239414934,0.4609004739336493
lung_078,73,EfficientSAM (VIT-tiny),0.1690140845070422,0.2891566265060241
lung_078,73,EfficientSAM (VIT-small),0.2307692307692307,0.375
lung_078,74,EfficientSAM (VIT-tiny),0.3398876404494382,0.5073375262054507
lung_078,74,EfficientSAM (VIT-small),0.4116022099447514,0.5831702544031311
lung_078,75,EfficientSAM (VIT-tiny),0.3287671232876712,0.4948453608247423
lung_078,75,EfficientSAM (VIT-small),0.2929292929292929,0.453125
lung_034,160,EfficientSAM (VIT-tiny),0.2158590308370044,0.3550724637681159
lung_034,160,EfficientSAM (VIT-small),0.152073732718894,0.264
lung_034,161,EfficientSAM (VIT-tiny),0.271523178807947,0.4270833333333333
lung_034,161,EfficientSAM (VIT-small),0.1933534743202417,0.3240506329113924
lung_034,162,EfficientSAM (VIT-tiny),0.3400900900900901,0.507563025210084
lung_034,162,EfficientSAM (VIT-small),0.5098039215686274,0.6753246753246753
lung_034,163,EfficientSAM (VIT-tiny),0.243822075782537,0.3920529801324503
lung_034,163,EfficientSAM (VIT-small),0.4600638977635782,0.6301969365426696
lung_034,164,EfficientSAM (VIT-tiny),0.3888888888888889,0.56
lung_034,164,EfficientSAM (VIT-small),0.5063469675599436,0.6722846441947565
lung_034,165,EfficientSAM (VIT-tiny),0.3199481865284974,0.4847890088321884
lung_034,165,EfficientSAM (VIT-small),0.3902439024390244,0.5614035087719298
lung_034,166,EfficientSAM (VIT-tiny),0.3698781838316722,0.540016168148747
lung_034,166,EfficientSAM (VIT-small),0.4664429530201342,0.6361556064073226
lung_034,167,EfficientSAM (VIT-tiny),0.6,0.75
lung_034,167,EfficientSAM (VIT-small),0.5737527114967462,0.7291523087525844
lung_034,168,EfficientSAM (VIT-tiny),0.6621315192743764,0.7967257844474761
lung_034,168,EfficientSAM (VIT-small),0.6416861826697893,0.7817403708987162
lung_034,169,EfficientSAM (VIT-tiny),0.6143497757847534,0.7611111111111111
lung_034,169,EfficientSAM (VIT-small),0.6038592508513053,0.7530077848549186
lung_034,170,EfficientSAM (VIT-tiny),0.4846491228070175,0.6528803545051699
lung_034,170,EfficientSAM (VIT-small),0.588500563697858,0.7409510290986515
lung_034,171,EfficientSAM (VIT-tiny),0.3624841571609632,0.532093023255814
lung_034,171,EfficientSAM (VIT-small),0.4583333333333333,0.6285714285714286
lung_034,172,EfficientSAM (VIT-tiny),0.557161629434954,0.7156118143459915
lung_034,172,EfficientSAM (VIT-small),0.5682119205298013,0.7246621621621622
lung_034,173,EfficientSAM (VIT-tiny),0.4415384615384615,0.6125933831376734
lung_034,173,EfficientSAM (VIT-small),0.4353846153846153,0.6066452304394426
lung_034,174,EfficientSAM (VIT-tiny),0.4972677595628415,0.6642335766423357
lung_034,174,EfficientSAM (VIT-small),0.4727272727272727,0.6419753086419753
lung_034,175,EfficientSAM (VIT-tiny),0.5109612141652614,0.6763392857142857
lung_034,175,EfficientSAM (VIT-small),0.4602368866328257,0.6303592120509849
lung_034,176,EfficientSAM (VIT-tiny),0.444055944055944,0.6150121065375302
lung_034,176,EfficientSAM (VIT-small),0.486013986013986,0.6541176470588236
lung_034,177,EfficientSAM (VIT-tiny),0.387263339070568,0.5583126550868487
lung_034,177,EfficientSAM (VIT-small),0.5104529616724739,0.6758938869665513
lung_034,178,EfficientSAM (VIT-tiny),0.3747454175152749,0.5451851851851852
lung_034,178,EfficientSAM (VIT-small),0.460285132382892,0.6304044630404463
lung_034,179,EfficientSAM (VIT-tiny),0.3865384615384615,0.5575589459084604
lung_034,179,EfficientSAM (VIT-small),0.49609375,0.6631853785900783
lung_034,180,EfficientSAM (VIT-tiny),0.5283505154639175,0.6913996627318718
lung_034,180,EfficientSAM (VIT-small),0.610126582278481,0.7578616352201258
lung_034,181,EfficientSAM (VIT-tiny),0.5728476821192053,0.728421052631579
lung_034,181,EfficientSAM (VIT-small),0.6237623762376238,0.7682926829268293
lung_034,182,EfficientSAM (VIT-tiny),0.6808510638297872,0.810126582278481
lung_034,182,EfficientSAM (VIT-small),0.5285714285714286,0.6915887850467289
lung_034,183,EfficientSAM (VIT-tiny),0.5133079847908745,0.678391959798995
lung_034,183,EfficientSAM (VIT-small),0.4917355371900826,0.6592797783933518
lung_034,184,EfficientSAM (VIT-tiny),0.46,0.6301369863013698
lung_034,184,EfficientSAM (VIT-small),0.2960526315789473,0.4568527918781725
lung_034,185,EfficientSAM (VIT-tiny),0.2142857142857142,0.3529411764705882
lung_034,185,EfficientSAM (VIT-small),0.1875,0.3157894736842105
lung_034,186,EfficientSAM (VIT-tiny),0.4285714285714285,0.6
lung_034,186,EfficientSAM (VIT-small),0.2413793103448276,0.3888888888888889
lung_004,217,EfficientSAM (VIT-tiny),0.2577319587628865,0.4098360655737705
lung_004,217,EfficientSAM (VIT-small),0.3548387096774194,0.5238095238095238
lung_004,218,EfficientSAM (VIT-tiny),0.2206896551724138,0.3615819209039548
lung_004,218,EfficientSAM (VIT-small),0.3233830845771144,0.4887218045112781
lung_004,219,EfficientSAM (VIT-tiny),0.2912621359223301,0.4511278195488721
lung_004,219,EfficientSAM (VIT-small),0.420814479638009,0.5923566878980892
lung_004,220,EfficientSAM (VIT-tiny),0.2951541850220264,0.4557823129251701
lung_004,220,EfficientSAM (VIT-small),0.1923076923076923,0.3225806451612903
lung_004,221,EfficientSAM (VIT-tiny),0.4295081967213114,0.6009174311926605
lung_004,221,EfficientSAM (VIT-small),0.2847222222222222,0.4432432432432432
lung_004,222,EfficientSAM (VIT-tiny),0.367003367003367,0.5369458128078818
lung_004,222,EfficientSAM (VIT-small),0.2753036437246963,0.4317460317460317
lung_004,223,EfficientSAM (VIT-tiny),0.242798353909465,0.390728476821192
lung_004,223,EfficientSAM (VIT-small),0.1800947867298578,0.3052208835341365
lung_004,224,EfficientSAM (VIT-tiny),0.3269230769230769,0.4927536231884058
lung_004,224,EfficientSAM (VIT-small),0.1068702290076335,0.193103448275862
lung_004,225,EfficientSAM (VIT-tiny),0.4230769230769231,0.5945945945945946
lung_004,225,EfficientSAM (VIT-small),0.02803738317757,0.0545454545454545
lung_004,226,EfficientSAM (VIT-tiny),0.3333333333333333,0.5
lung_004,226,EfficientSAM (VIT-small),0.1893939393939394,0.3184713375796178
lung_004,227,EfficientSAM (VIT-tiny),0.1481481481481481,0.2580645161290322
lung_004,227,EfficientSAM (VIT-small),0.3168316831683168,0.4812030075187969
lung_004,228,EfficientSAM (VIT-tiny),0.1710526315789473,0.2921348314606741
lung_004,228,EfficientSAM (VIT-small),0.1343283582089552,0.2368421052631578
lung_004,229,EfficientSAM (VIT-tiny),0.1777777777777777,0.3018867924528302
lung_004,229,EfficientSAM (VIT-small),0.1756756756756756,0.2988505747126437
lung_004,230,EfficientSAM (VIT-tiny),0.1529411764705882,0.2653061224489796
lung_004,230,EfficientSAM (VIT-small),0.2025316455696202,0.3368421052631579
